Manager;Manager Number;Sales Rep Number;Sales Rep Name;Sales Rep Name2;Path
Stephanie Reagan;179;183;Teresa Lynch;Stephanie Reagan;Samantha Allen-Stephanie Reagan-Teresa Lynch
Stephanie Reagan;179;162;Peggie Hurt;Stephanie Reagan;Samantha Allen-Stephanie Reagan-Peggie Hurt
Stephanie Reagan;179;183;Teresa Lynch;Stephanie Reagan;Samantha Allen-Stephanie Reagan-Teresa Lynch
Stephanie Reagan;179;110;Brenda Kegler;Stephanie Reagan;Samantha Allen-Stephanie Reagan-Brenda Kegler
Stephanie Reagan;179;162;Peggie Hurt;Stephanie Reagan;Samantha Allen-Stephanie Reagan-Peggie Hurt
Stephanie Reagan;179;110;Brenda Kegler;Stephanie Reagan;Samantha Allen-Stephanie Reagan-Brenda Kegler
Stephanie Reagan;179;183;Teresa Lynch;Stephanie Reagan;Samantha Allen-Stephanie Reagan-Teresa Lynch
Stephanie Reagan;179;162;Peggie Hurt;Stephanie Reagan;Samantha Allen-Stephanie Reagan-Peggie Hurt
Stephanie Reagan;179;125;Donna Brown;Stephanie Reagan;Samantha Allen-Stephanie Reagan-Donna Brown
Stephanie Reagan;179;125;Donna Brown;Stephanie Reagan;Samantha Allen-Stephanie Reagan-Donna Brown
Stephanie Reagan;179;125;Donna Brown;Stephanie Reagan;Samantha Allen-Stephanie Reagan-Donna Brown
Stephanie Reagan;179;183;Teresa Lynch;Stephanie Reagan;Samantha Allen-Stephanie Reagan-Teresa Lynch
Stephanie Reagan;179;110;Brenda Kegler;Stephanie Reagan;Samantha Allen-Stephanie Reagan-Brenda Kegler
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;181;Stewart Wind;-;Stewart Wind
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;157;Micheal Williams;Micheal Williams;Stewart Wind-Micheal Williams
Stewart Wind;181;111;Carolyn Halmon;Carolyn Halmon;Stewart Wind-Carolyn Halmon
Stewart Wind;181;132;John Davis;John Davis;Stewart Wind-John Davis
Stewart Wind;181;166;Ronald Golinski;Ronald Golinski;Stewart Wind-Ronald Golinski
